From Class,To Class,References,From Entities,To Entities
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.IRequirementDetail,3,3,1
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.IRequirement,6,6,2
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,3,3,1
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.IResource,3,3,1
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.IContext,8,7,3
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.util.event.EBCEventUtil,1,1,1
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,1,1,1
com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,com.ibm.elastic.build.cloud.api.requirement.exceptions.ProcessingException,5,5,5
com.ibm.elastic.build.cloud.staticpool.ucd.UCDGenericProcess,com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolProvider,3,3,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.external.system.udeploy.UCDResourceHelper,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolProvider,4,4,3
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.IResource,2,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.IContext,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.external.system.udeploy.UCDResource,3,3,2
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.staticpool.ucd.UCDGenericProcessRunner,4,2,3
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.IRequirement,7,3,4
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.IRequirementDetail,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,7,4,4
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.staticpool.ucd.UCDGenericProcess,2,2,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.util.FutureResultOverrider,2,1,2
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachinePlan,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,1,1,1
com.ibm.elastic.build.cloud.util.TagUtils,com.ibm.elastic.build.cloud.util.internal.Messages,11,1,1
com.ibm.elastic.build.cloud.util.TagUtils,com.ibm.elastic.build.cloud.api.exceptions.IllegalValueException,5,1,2
com.ibm.elastic.build.cloud.external.system.udeploy.BigUCDDeleter,com.ibm.elastic.build.cloud.external.system.connection.ConnectionInfo,3,2,2
com.ibm.elastic.build.cloud.external.system.udeploy.BigUCDDeleter,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,7,2,5
com.ibm.elastic.build.cloud.external.system.udeploy.BigUCDDeleter,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.IterableJSONArray,2,1,2
com.ibm.elastic.build.cloud.external.system.udeploy.UCDProperty,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,5,1,2
com.ibm.elastic.build.cloud.core.internal.EnvironmentMonitorTask,com.ibm.elastic.build.cloud.api.IEBCManager,3,2,2
com.ibm.elastic.build.cloud.core.internal.EnvironmentMonitorTask,com.ibm.elastic.build.cloud.core.internal.MonitorRunnable,8,3,4
com.ibm.elastic.build.cloud.core.internal.EnvironmentMonitorTask,com.ibm.elastic.build.cloud.api.IBuildProvider,2,1,2
com.ibm.elastic.build.cloud.core.internal.EnvironmentMonitorTask,com.ibm.elastic.build.cloud.core.internal.Messages,4,1,1
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.internal.Messages,2,1,1
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.sco.VirtualSystemInstanceStatus,3,1,2
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.connection.ConnectionInfo,9,7,4
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.sco.VirtualSystemInstance,16,9,5
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,17,13,10
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.sco.VirtualSystemPattern,9,5,4
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.sco.SCORequester.ProvisioningInformation,7,2,5
com.ibm.elastic.build.cloud.external.system.sco.SCORequester,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.IterableJSONArray,6,4,2
com.ibm.elastic.build.cloud.util.event.EBCEventUtil,com.ibm.elastic.build.cloud.util.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.util.event.EBCEventUtil,com.ibm.elastic.build.cloud.api.IEBCEvent,8,4,4
com.ibm.elastic.build.cloud.util.event.EBCEventUtil,com.ibm.elastic.build.cloud.util.event.IEBCEventAbout,9,3,6
com.ibm.elastic.build.cloud.util.event.EBCEventUtil,com.ibm.elastic.build.cloud.util.MachineReadable,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.exceptions.ExternalSystemException,5,4,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,14,3,3
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,5,2,3
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.util.event.EBCEventUtil,2,2,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.core.internal.Messages,12,3,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.exceptions.NoCapacityException,2,2,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.IContext,8,2,4
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.IResource,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.FutureAction,6,4,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,2,2,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.IRequirement,27,12,7
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.util.event.ResourceEventAbout,4,2,3
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.IAsyncFutureListener,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.IResourceReaper,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.util.FutureThrowableWrapper,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,7,6,4
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.util.event.ResourceEvent,2,2,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.IRequirement.RequirementState,3,3,3
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.core.internal.IRequirementPlanner,4,4,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.util.event.IEBCEventAbout.CompletionState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,com.ibm.elastic.build.cloud.api.IEBCManager,6,6,4
com.ibm.elastic.build.cloud.instance.ucd.UCDResource,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDResource,com.ibm.elastic.build.cloud.api.requirement.IResource,17,14,8
com.ibm.elastic.build.cloud.instance.ucd.UCDResource,com.ibm.elastic.build.cloud.api.requirement.IContext,3,3,3
com.ibm.elastic.build.cloud.util.logging.EBCLogFormatter,com.ibm.elastic.build.cloud.util.EBCUtils,1,1,1
com.ibm.elastic.build.cloud.web.EBCCallbackServlet,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.web.EBCCallbackServlet,com.ibm.elastic.build.cloud.web.CloseableService,4,2,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.util.build.BasicRequirement,2,1,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,3,3,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,3,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.IContext,2,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.IResource,2,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,2,1,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.external.system.udeploy.Blueprint,8,6,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.IRequirement,14,10,5
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.IRequirementDetail,2,2,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.UCDAgent,4,2,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.external.system.udeploy.AgentPrototype,4,3,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.external.system.udeploy.UCDConnectionInfo,2,2,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.UCDCreate,3,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.UCDProcessDefinition,3,3,1
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.instance.ucd.UCDProcess,4,2,3
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.util.FutureResultOverrider,2,1,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,4,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDBlueprintPlan,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackToken,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,9,2,3
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackToken,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.IterableJSONArray,6,3,2
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackToken,com.ibm.elastic.build.cloud.external.system.connection.AllData,3,2,3
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackToken,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackEndpointNotFoundException,3,1,2
com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck.ActionCallable,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,4,1,4
com.ibm.elastic.build.cloud.rtc.RTCConnection,com.ibm.elastic.build.cloud.util.EBCUtils,1,1,1
com.ibm.elastic.build.cloud.rtc.RTCConnection,com.ibm.elastic.build.cloud.rtc.RTCConnection.LoginHandler,2,1,2
com.ibm.elastic.build.cloud.rtc.RTCConnection,com.ibm.elastic.build.cloud.rtc.internal.Messages,9,3,1
com.ibm.elastic.build.cloud.rtc.RTCConnection,com.ibm.elastic.build.cloud.api.requirement.exceptions.BuildNotFoundException,14,2,3
com.ibm.elastic.build.cloud.rtc.RTCConnection,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,4,2,1
com.ibm.elastic.build.cloud.external.system.udeploy.AgentPrototype,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,4,1,3
com.ibm.elastic.build.cloud.external.system.udeploy.AgentPrototype,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.IterableJSONArray,3,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.instance.ucd.UCDProcessDefinition,2,2,1
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,3,3,1
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.instance.ucd.UCDDelete,3,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.api.requirement.IContext,8,8,4
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.api.requirement.IResource,6,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDEnvironmentResource,com.ibm.elastic.build.cloud.external.system.udeploy.Environment,3,3,1
com.ibm.elastic.build.cloud.instance.ucd.UCDProcessDefinition,com.ibm.elastic.build.cloud.instance.ucd.UCDBuildEnvironmentProvider,3,3,1
com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,com.ibm.elastic.build.cloud.external.system.internal.Messages,8,5,1
com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,com.ibm.elastic.build.cloud.external.system.connection.ConnectionInfo,5,5,3
com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.getTypedJSON.T,4,2,1
com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.HttpRequestProcessor,18,5,6
com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,com.ibm.elastic.build.cloud.external.system.connection.AllData,5,3,2
com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.getValue.T,2,2,1
com.ibm.elastic.build.cloud.util.ContextUtils,com.ibm.elastic.build.cloud.util.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.util.ContextUtils,com.ibm.elastic.build.cloud.api.exceptions.IllegalValueException,3,1,2
com.ibm.elastic.build.cloud.util.ContextUtils,com.ibm.elastic.build.cloud.util.SimpleContext,2,1,2
com.ibm.elastic.build.cloud.util.ContextUtils,com.ibm.elastic.build.cloud.api.requirement.IContext,9,3,7
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.api.IEBCManager,8,7,4
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.api.EngineType,8,7,3
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.util.EBCUtils,3,2,2
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.api.IBuildProvider,1,1,1
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.rtc.RTCConnection,21,13,10
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.api.IPool.BuildState,7,2,4
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.rtc.internal.Messages,13,6,1
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.rtc.RTCBuildProvider.RTC_PROPERTY,19,3,8
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.rtc.RTCBuild,9,5,3
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.api.IPool,5,2,2
com.ibm.elastic.build.cloud.rtc.RTCBuildProvider,com.ibm.elastic.build.cloud.api.IBuild,13,9,1
